Rank,Strategy,Asset,Timeframe,Initial_Capital_USD,Final_Capital_USD,Net_Profit_USD,roi,ROI/annum,ROI_per_annum_Percent,Total_Trades,Winning_Trades,Losing_Trades,Win_Rate_Percent,Profit_Factor,Sharpe_Ratio,Avg_Trade_Percent,Max_Drawdown,Performance_Grade,Deployment_Status,Data_Source,Time_period_checked,Time_start,time_end,fees_exchnage,Parameters,Candle_Period
610,Trend_Break_Pro,LTCUSDT,4h,10000,6031.19,-3968.81,-39.69,-39.69,-39.69,125,48,77,38.4,0.74,4.04,-0.33,54.72,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",4h
611,MACD_Volume,LTCUSDT,4h,10000,6007.77,-3992.23,-39.92,-39.92,-39.92,122,44,78,36.07,0.71,3.91,-0.34,56.24,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
612,ADX_Volume_Trade,LTCUSDT,4h,10000,6007.77,-3992.23,-39.92,-39.92,-39.92,122,44,78,36.07,0.71,3.91,-0.34,56.24,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
613,RSI_Extreme_Play,LTCUSDT,4h,10000,6006.26,-3993.74,-39.94,-39.94,-39.94,156,53,103,33.97,0.7,3.18,-0.27,50.96,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.005, TP:0.05, TS:0.005",4h
614,Volume_Trend_ADX,LTCUSDT,4h,10000,6001.65,-3998.35,-39.98,-39.98,-39.98,41,13,28,31.71,0.41,4.68,-1.17,43.85,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",4h
615,MACD_Trend_Strength,LTCUSDT,4h,10000,6001.65,-3998.35,-39.98,-39.98,-39.98,41,13,28,31.71,0.41,4.68,-1.17,43.85,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",4h
616,RSI_Recovery,LTCUSDT,4h,10000,5990.96,-4009.04,-40.09,-40.09,-40.09,134,45,89,33.58,0.69,3.45,-0.32,50.33,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",4h
617,ADX_Stochastic_Trade,LTCUSDT,4h,10000,5986.03,-4013.97,-40.14,-40.14,-40.14,141,50,91,35.46,0.75,3.77,-0.29,55.08,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",4h
618,Stochastic_Trend,LTCUSDT,4h,10000,5986.03,-4013.97,-40.14,-40.14,-40.14,141,50,91,35.46,0.75,3.77,-0.29,55.08,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",4h
619,Supertrend_Reversal,LTCUSDT,4h,10000,5985.16,-4014.84,-40.15,-40.15,-40.15,207,73,134,35.27,0.77,3.17,-0.19,51.31,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",4h
620,Breakout_Confirmation,LTCUSDT,4h,10000,5983.79,-4016.21,-40.16,-40.16,-40.16,125,48,77,38.4,0.73,4.03,-0.33,54.72,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",4h
621,Trend_All_Confirm,LTCUSDT,4h,10000,5976.66,-4023.34,-40.23,-40.23,-40.23,63,22,41,34.92,0.56,4.2,-0.75,50.45,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",4h
622,Supertrend_RSI_MACD_ADX,LTCUSDT,4h,10000,5969.99,-4030.01,-40.3,-40.3,-40.3,80,29,51,36.25,0.54,4.03,-0.58,44.81,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
623,Supertrend_Confirm,LTCUSDT,4h,10000,5969.99,-4030.01,-40.3,-40.3,-40.3,80,29,51,36.25,0.54,4.03,-0.58,44.81,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
624,Volume_All_Confirm,LTCUSDT,4h,10000,5969.23,-4030.77,-40.31,-40.31,-40.31,23,5,18,21.74,0.16,5.17,-2.17,41.6,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",4h
625,Trend_Channel_Bounce,LTCUSDT,4h,10000,5962.56,-4037.44,-40.37,-40.37,-40.37,111,35,76,31.53,0.68,3.72,-0.4,50.56,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",4h
626,MACD_Cross_Pro,LTCUSDT,4h,10000,5944.21,-4055.79,-40.56,-40.56,-40.56,108,32,76,29.63,0.66,3.54,-0.42,50.26,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",4h
627,BB_Squeeze_Exit,LTCUSDT,4h,10000,5916.97,-4083.03,-40.83,-40.83,-40.83,137,50,87,36.5,0.72,3.78,-0.31,51.04,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
628,Channel_Breakout,LTCUSDT,4h,10000,5916.97,-4083.03,-40.83,-40.83,-40.83,137,50,87,36.5,0.72,3.78,-0.31,51.04,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
629,Volume_Surge_Breakout,LTCUSDT,4h,10000,5916.97,-4083.03,-40.83,-40.83,-40.83,137,50,87,36.5,0.72,3.78,-0.31,51.04,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
630,EMA_Acceleration,LTCUSDT,4h,10000,5906.76,-4093.24,-40.93,-40.93,-40.93,87,29,58,33.33,0.63,4.02,-0.53,51.34,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
631,ADX_BB_Entry,LTCUSDT,4h,10000,5853.92,-4146.08,-41.46,-41.46,-41.46,144,51,93,35.42,0.72,3.63,-0.31,54.78,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",4h
632,Stochastic_KD_Cross,LTCUSDT,4h,10000,5833.77,-4166.23,-41.66,-41.66,-41.66,136,45,91,33.09,0.67,3.3,-0.34,50.14,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",4h
633,Stochastic_Trend_ADX,LTCUSDT,4h,10000,5814.89,-4185.11,-41.85,-41.85,-41.85,88,26,62,29.55,0.59,3.9,-0.55,47.57,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",4h
634,Trend_Acceleration,LTCUSDT,4h,10000,5784.2,-4215.8,-42.16,-42.16,-42.16,66,21,45,31.82,0.59,4.47,-0.75,52.47,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",4h
635,Trend_BB_Trade,LTCUSDT,4h,10000,5769.79,-4230.21,-42.3,-42.3,-42.3,127,47,80,37.01,0.71,3.93,-0.36,58.83,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
636,Stochastic_Pro,LTCUSDT,4h,10000,5764.05,-4235.95,-42.36,-42.36,-42.36,121,39,82,32.23,0.67,3.54,-0.4,51.04,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",4h
637,BB_Stochastic_ADX,LTCUSDT,4h,10000,5763.24,-4236.76,-42.37,-42.37,-42.37,50,16,34,32.0,0.39,4.63,-1.02,50.47,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",4h
638,Trend_Follower_Pro,LTCUSDT,4h,10000,5734.92,-4265.08,-42.65,-42.65,-42.65,61,18,43,29.51,0.48,4.17,-0.85,49.03,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
639,Breakout_Volume_ADX,LTCUSDT,4h,10000,5735.35,-4264.65,-42.65,-42.65,-42.65,35,10,25,28.57,0.33,5.15,-1.5,45.42,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",4h
640,EMA_Cloud_Strength,LTCUSDT,4h,10000,5734.92,-4265.08,-42.65,-42.65,-42.65,61,18,43,29.51,0.48,4.17,-0.85,49.03,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
641,EMA_Break_Momentum,LTCUSDT,4h,10000,5709.91,-4290.09,-42.9,-42.9,-42.9,50,15,35,30.0,0.38,4.09,-1.07,47.31,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",4h
642,Stochastic_Pro_Trade,LTCUSDT,4h,10000,5706.74,-4293.26,-42.93,-42.93,-42.93,73,23,50,31.51,0.48,4.01,-0.7,44.64,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
643,Stochastic_Cross_Pro,LTCUSDT,4h,10000,5703.06,-4296.94,-42.97,-42.97,-42.97,117,38,79,32.48,0.66,3.59,-0.42,51.6,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",4h
644,MACD_Signal_Line,LTCUSDT,4h,10000,5675.41,-4324.59,-43.25,-43.25,-43.25,101,29,72,28.71,0.6,3.5,-0.51,52.55,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",4h
645,Triple_EMA_Cross,LTCUSDT,4h,10000,5675.41,-4324.59,-43.25,-43.25,-43.25,101,29,72,28.71,0.6,3.5,-0.51,52.55,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",4h
646,Mega_Confirmation,LTCUSDT,4h,10000,5649.71,-4350.29,-43.5,-43.5,-43.5,36,10,26,27.78,0.38,4.9,-1.51,49.07,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.025, TP:0.15, TS:0.025",4h
647,High_Profit_Trade,LTCUSDT,4h,10000,5649.71,-4350.29,-43.5,-43.5,-43.5,36,10,26,27.78,0.38,4.9,-1.51,49.07,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.025, TP:0.15, TS:0.025",4h
648,Breakout_Alert,LTCUSDT,4h,10000,5645.3,-4354.7,-43.55,-43.55,-43.55,124,47,77,37.9,0.69,4.0,-0.39,54.72,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",4h
649,Trend_Line_Break,LTCUSDT,4h,10000,5645.3,-4354.7,-43.55,-43.55,-43.55,124,47,77,37.9,0.69,4.0,-0.39,54.72,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",4h
650,EMA_Cloud_Strategy,LTCUSDT,4h,10000,5642.69,-4357.31,-43.57,-43.57,-43.57,81,22,59,27.16,0.58,4.03,-0.64,52.93,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",4h
651,EMA_Cluster,LTCUSDT,4h,10000,5642.69,-4357.31,-43.57,-43.57,-43.57,81,22,59,27.16,0.58,4.03,-0.64,52.93,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",4h
652,Volume_Weighted_Entry,LTCUSDT,4h,10000,5624.12,-4375.88,-43.76,-43.76,-43.76,98,27,71,27.55,0.61,3.57,-0.53,52.42,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",4h
653,Consolidation_Break,LTCUSDT,4h,10000,5572.62,-4427.38,-44.27,-44.27,-44.27,94,36,58,38.3,0.63,4.26,-0.54,57.74,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",4h
654,Volume_Break_Pro,LTCUSDT,4h,10000,5572.62,-4427.38,-44.27,-44.27,-44.27,94,36,58,38.3,0.63,4.26,-0.54,57.74,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",4h
655,ADX_Volume_Break,LTCUSDT,4h,10000,5566.3,-4433.7,-44.34,-44.34,-44.34,49,15,34,30.61,0.43,4.67,-1.12,45.9,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",4h
656,EMA_Breakout_ADX,LTCUSDT,4h,10000,5566.3,-4433.7,-44.34,-44.34,-44.34,49,15,34,30.61,0.43,4.67,-1.12,45.9,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",4h
657,EMA_Convergence,LTCUSDT,4h,10000,5562.24,-4437.76,-44.38,-44.38,-44.38,91,24,67,26.37,0.56,3.61,-0.59,53.5,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",4h
658,EMA_Breakout_Pro,LTCUSDT,4h,10000,5544.64,-4455.36,-44.55,-44.55,-44.55,71,22,49,30.99,0.59,4.37,-0.76,54.42,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",4h
659,Breakout_Volume_Pro,LTCUSDT,4h,10000,5544.64,-4455.36,-44.55,-44.55,-44.55,71,22,49,30.99,0.59,4.37,-0.76,54.42,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",4h
660,Trend_Stochastic,LTCUSDT,4h,10000,5517.9,-4482.1,-44.82,-44.82,-44.82,106,31,75,29.25,0.64,3.95,-0.49,53.69,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",4h
661,Supertrend_Multi_Entry,LTCUSDT,4h,10000,5487.53,-4512.47,-45.12,-45.12,-45.12,56,18,38,32.14,0.45,4.41,-1.0,47.77,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",4h
662,Volume_Profile_Breakout,LTCUSDT,4h,10000,5476.17,-4523.83,-45.24,-45.24,-45.24,105,40,65,38.1,0.63,4.16,-0.5,60.12,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",4h
663,Breakout_Success,LTCUSDT,4h,10000,5476.17,-4523.83,-45.24,-45.24,-45.24,105,40,65,38.1,0.63,4.16,-0.5,60.12,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",4h
664,Volume_Confirm,LTCUSDT,4h,10000,5476.17,-4523.83,-45.24,-45.24,-45.24,105,40,65,38.1,0.63,4.16,-0.5,60.12,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",4h
665,ADX_Breakout_Pro,LTCUSDT,4h,10000,5476.17,-4523.83,-45.24,-45.24,-45.24,105,40,65,38.1,0.63,4.16,-0.5,60.12,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",4h
666,Breakout_Volume_Confirm,LTCUSDT,4h,10000,5476.17,-4523.83,-45.24,-45.24,-45.24,105,40,65,38.1,0.63,4.16,-0.5,60.12,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",4h
667,Ultimate_Entry,LTCUSDT,4h,10000,5436.01,-4563.99,-45.64,-45.64,-45.64,23,5,18,21.74,0.13,5.11,-2.59,46.81,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.025, TP:0.15, TS:0.025",4h
668,BB_EMA_Pro,LTCUSDT,4h,10000,5432.08,-4567.92,-45.68,-45.68,-45.68,115,35,80,30.43,0.64,3.54,-0.47,56.15,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",4h
669,BB_VWAP_Strategy,LTCUSDT,4h,10000,5432.08,-4567.92,-45.68,-45.68,-45.68,115,35,80,30.43,0.64,3.54,-0.47,56.15,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",4h
670,Supertrend_Volume_ADX,LTCUSDT,4h,10000,5430.46,-4569.54,-45.7,-45.7,-45.7,61,20,41,32.79,0.43,4.23,-0.94,46.5,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",4h
671,Volume_EMA_Stochastic_ADX,LTCUSDT,4h,10000,5416.82,-4583.18,-45.83,-45.83,-45.83,39,12,27,30.77,0.28,4.47,-1.52,47.0,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",4h
672,Volume_Trend_Pro,LTCUSDT,4h,10000,5396.59,-4603.41,-46.03,-46.03,-46.03,85,25,60,29.41,0.59,4.08,-0.66,54.82,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
673,Trend_Volume,LTCUSDT,4h,10000,5396.59,-4603.41,-46.03,-46.03,-46.03,85,25,60,29.41,0.59,4.08,-0.66,54.82,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
674,Volume_MACD_ADX,LTCUSDT,4h,10000,5320.38,-4679.62,-46.8,-46.8,-46.8,63,20,43,31.75,0.48,4.45,-0.93,50.47,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",4h
675,Breakout_Thermo,LTCUSDT,4h,10000,5299.8,-4700.2,-47.0,-47.0,-47.0,56,16,40,28.57,0.47,4.69,-1.06,51.88,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",4h
676,BB_Stochastic_ADX_Trend,LTCUSDT,4h,10000,5255.47,-4744.53,-47.45,-47.45,-47.45,44,11,33,25.0,0.24,4.07,-1.42,47.82,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
677,VWAP_Stochastic,LTCUSDT,4h,10000,5158.06,-4841.94,-48.42,-48.42,-48.42,113,33,80,29.2,0.6,3.5,-0.53,56.19,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",4h
678,Breakout_Confirmation,LTCUSDT,4h,10000,5143.02,-4856.98,-48.57,-48.57,-48.57,64,20,44,31.25,0.5,4.44,-0.97,53.76,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",4h
679,EMA_BB_ADX,LTCUSDT,4h,10000,5111.57,-4888.43,-48.88,-48.88,-48.88,128,46,82,35.94,0.61,3.74,-0.46,57.96,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
680,Breakout_ADX,LTCUSDT,4h,10000,5102.26,-4897.74,-48.98,-48.98,-48.98,111,43,68,38.74,0.64,4.14,-0.53,56.94,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",4h
681,Trend_Pullback_Entry,LTCUSDT,4h,10000,5044.4,-4955.6,-49.56,-49.56,-49.56,138,38,100,27.54,0.62,3.4,-0.44,59.15,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",4h
682,Volume_Spike_Pro,LTCUSDT,4h,10000,4966.07,-5033.93,-50.34,-50.34,-50.34,124,37,87,29.84,0.63,3.53,-0.51,58.05,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",4h
683,ADX_EMA_BB,LTCUSDT,4h,10000,4761.99,-5238.01,-52.38,-52.38,-52.38,82,22,60,26.83,0.39,4.0,-0.85,56.63,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",4h
684,BB_VWAP_ADX,LTCUSDT,4h,10000,4640.63,-5359.37,-53.59,-53.59,-53.59,73,23,50,31.51,0.38,3.71,-1.01,58.41,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
